session_id,date,education_level,subject,task_type,duration_min,num_prompts,ai_help_level,result,reuse_ai_again,prompts_per_min,is_success,satisfaction_rating
2820,2025-04-28 11:00:00,Graduate,Psychology,Coding,64,10,2,Partial Complete,True,0.15625,1,4.274959919099147
2821,2025-04-28 12:00:00,High School,Business,Brainstorming,20,19,3,Completed,True,0.95,1,5.0
2822,2025-04-28 13:00:00,Undergraduate,Computer Science,Coding,44,18,4,Completed,True,0.4090909090909091,1,5.0
2823,2025-04-28 14:00:00,High School,Business,Studying,20,5,5,Completed,True,0.25,1,5.0
2824,2025-04-28 15:00:00,Graduate,History,Writing,47,10,2,Completed,True,0.2127659574468085,1,4.458651058672654
2825,2025-04-28 16:00:00,Graduate,Biology,Studying,83,21,5,Completed,True,0.25301204819277107,1,5.0
2826,2025-04-28 17:00:00,Undergraduate,Biology,Studying,36,11,4,Completed,True,0.3055555555555556,1,5.0
2827,2025-04-28 18:00:00,Undergraduate,Biology,Studying,74,13,2,Partial Complete,False,0.17567567567567569,1,4.196673967655982
2828,2025-04-28 19:00:00,High School,Engineering,Studying,116,17,5,Completed,False,0.14655172413793102,1,5.0
2829,2025-04-28 20:00:00,Graduate,Biology,Coding,89,5,5,Partial Complete,True,0.056179775280898875,1,5.0
2830,2025-04-28 21:00:00,Undergraduate,Biology,Brainstorming,62,7,3,Completed,True,0.11290322580645161,1,5.0
2831,2025-04-28 22:00:00,High School,Engineering,Coding,77,10,2,Partial Complete,False,0.12987012987012986,1,4.075978948590981
2832,2025-04-28 23:00:00,Undergraduate,Psychology,Brainstorming,32,18,3,Completed,True,0.5625,1,5.0
2833,2025-04-29 00:00:00,Undergraduate,Computer Science,Writing,28,17,5,Completed,True,0.6071428571428571,1,5.0
2834,2025-04-29 01:00:00,Graduate,Biology,Studying,60,16,2,Completed,True,0.26666666666666666,1,4.657778960624391
2835,2025-04-29 02:00:00,Undergraduate,Business,Studying,67,11,3,Completed,True,0.16417910447761194,1,5.0
2836,2025-04-29 03:00:00,Undergraduate,Psychology,Homework Help,81,18,3,Completed,True,0.2222222222222222,1,5.0
2837,2025-04-29 04:00:00,Undergraduate,Computer Science,Writing,48,11,2,Partial Complete,True,0.22916666666666666,1,3.753421445571194
2838,2025-04-29 05:00:00,High School,Engineering,Homework Help,63,15,4,Completed,True,0.23809523809523808,1,5.0
2839,2025-04-29 06:00:00,Undergraduate,Mathematics,Coding,63,17,5,Completed,True,0.2698412698412698,1,5.0
2840,2025-04-29 07:00:00,High School,Mathematics,Writing,57,20,2,Completed,True,0.3508771929824561,1,4.278970147414986
2841,2025-04-29 08:00:00,Undergraduate,Computer Science,Brainstorming,58,12,5,Completed,True,0.20689655172413793,1,5.0
2842,2025-04-29 09:00:00,Undergraduate,Business,Homework Help,42,10,5,Completed,True,0.23809523809523808,1,5.0
2843,2025-04-29 10:00:00,Undergraduate,Mathematics,Studying,65,18,5,Completed,True,0.27692307692307694,1,5.0
2844,2025-04-29 11:00:00,High School,Biology,Homework Help,63,19,4,Completed,True,0.30158730158730157,1,5.0
2845,2025-04-29 12:00:00,High School,Mathematics,Coding,51,9,3,Partial Complete,False,0.17647058823529413,1,4.524996497603173
2846,2025-04-29 13:00:00,Undergraduate,Mathematics,Brainstorming,73,6,2,Confused,True,0.0821917808219178,0,2.855243664116055
2847,2025-04-29 14:00:00,High School,Business,Coding,80,18,5,Completed,True,0.225,1,5.0
2848,2025-04-29 15:00:00,High School,History,Writing,73,4,4,Drafted Ideas,True,0.0547945205479452,0,4.768826468633539
2849,2025-04-29 16:00:00,Undergraduate,Psychology,Coding,39,4,3,Drafted Ideas,True,0.10256410256410256,0,3.970635614861681
2850,2025-04-29 17:00:00,Undergraduate,Computer Science,Brainstorming,61,11,3,Completed,True,0.18032786885245902,1,5.0
2851,2025-04-29 18:00:00,Undergraduate,Engineering,Studying,41,12,2,Completed,True,0.2926829268292683,1,4.901131879621602
2852,2025-04-29 19:00:00,Undergraduate,Computer Science,Coding,61,6,3,Drafted Ideas,False,0.09836065573770492,0,3.919286874593163
2853,2025-04-29 20:00:00,Graduate,Psychology,Writing,41,13,5,Completed,True,0.3170731707317073,1,5.0
2854,2025-04-29 21:00:00,Undergraduate,Computer Science,Writing,85,13,4,Completed,True,0.15294117647058825,1,5.0
2855,2025-04-29 22:00:00,Undergraduate,Psychology,Coding,75,9,3,Completed,False,0.12,1,5.0
2856,2025-04-29 23:00:00,Graduate,Business,Writing,83,22,2,Completed,True,0.26506024096385544,1,4.9043240439318145
2857,2025-04-30 00:00:00,Undergraduate,Computer Science,Coding,81,14,3,Completed,True,0.1728395061728395,1,5.0
2858,2025-04-30 01:00:00,Undergraduate,Biology,Writing,54,17,2,Completed,True,0.3148148148148148,1,4.708992342911786
2859,2025-04-30 02:00:00,Undergraduate,Engineering,Writing,51,4,3,Confused,True,0.0784313725490196,0,3.2089801636705997
2860,2025-04-30 03:00:00,Undergraduate,Computer Science,Writing,94,4,2,Gave Up,True,0.0425531914893617,0,1.9953668119951176
2861,2025-04-30 04:00:00,Undergraduate,Engineering,Brainstorming,56,14,5,Completed,False,0.25,1,5.0
2862,2025-04-30 05:00:00,Undergraduate,Business,Coding,32,21,2,Completed,True,0.65625,1,4.852436255426131
2863,2025-04-30 06:00:00,Undergraduate,Mathematics,Studying,80,6,2,Confused,True,0.075,0,2.5318323649681487
2864,2025-04-30 07:00:00,High School,Biology,Writing,62,12,4,Completed,True,0.1935483870967742,1,5.0
2865,2025-04-30 08:00:00,Undergraduate,Business,Studying,90,5,3,Confused,True,0.05555555555555555,0,3.1542899404339764
2866,2025-04-30 09:00:00,High School,Computer Science,Studying,64,8,5,Completed,False,0.125,1,5.0
2867,2025-04-30 10:00:00,Undergraduate,Mathematics,Brainstorming,59,12,3,Partial Complete,True,0.2033898305084746,1,4.4589850422392585
2868,2025-04-30 11:00:00,Undergraduate,Engineering,Coding,90,9,4,Partial Complete,True,0.1,1,5.0
2869,2025-04-30 12:00:00,Graduate,Biology,Coding,29,5,5,Partial Complete,True,0.1724137931034483,1,5.0
2870,2025-04-30 13:00:00,High School,Mathematics,Homework Help,48,5,5,Partial Complete,False,0.10416666666666667,1,5.0
2871,2025-04-30 14:00:00,Undergraduate,Mathematics,Studying,42,2,5,Drafted Ideas,True,0.047619047619047616,0,5.0
2872,2025-04-30 15:00:00,Undergraduate,Business,Studying,16,14,4,Completed,True,0.875,1,5.0
2873,2025-04-30 16:00:00,High School,Computer Science,Studying,77,14,5,Completed,False,0.18181818181818182,1,5.0
2874,2025-04-30 17:00:00,High School,Biology,Studying,48,14,3,Completed,True,0.2916666666666667,1,5.0
2875,2025-04-30 18:00:00,High School,Engineering,Writing,78,7,5,Completed,True,0.08974358974358974,1,5.0
2876,2025-04-30 19:00:00,High School,Business,Brainstorming,67,17,5,Completed,True,0.2537313432835821,1,5.0
2877,2025-04-30 20:00:00,High School,Engineering,Writing,72,15,3,Completed,False,0.20833333333333334,1,5.0
2878,2025-04-30 21:00:00,Undergraduate,History,Studying,50,12,2,Completed,False,0.24,1,4.348514485318434
2879,2025-04-30 22:00:00,Undergraduate,Psychology,Coding,44,11,4,Completed,False,0.25,1,5.0
2880,2025-04-30 23:00:00,High School,Mathematics,Studying,61,8,2,Drafted Ideas,True,0.13114754098360656,0,3.316407251750018
2881,2025-05-01 00:00:00,High School,History,Writing,78,12,2,Partial Complete,False,0.15384615384615385,1,3.9314193943095184
2882,2025-05-01 01:00:00,High School,Biology,Writing,58,20,5,Completed,True,0.3448275862068966,1,5.0
2883,2025-05-01 02:00:00,Undergraduate,Mathematics,Studying,45,17,4,Completed,True,0.37777777777777777,1,5.0
2884,2025-05-01 03:00:00,Undergraduate,Engineering,Brainstorming,36,10,4,Completed,False,0.2777777777777778,1,5.0
2885,2025-05-01 04:00:00,Undergraduate,Mathematics,Brainstorming,64,14,5,Completed,False,0.21875,1,5.0
2886,2025-05-01 05:00:00,High School,History,Coding,48,6,5,Partial Complete,False,0.125,1,5.0
2887,2025-05-01 06:00:00,High School,History,Writing,58,15,5,Completed,True,0.25862068965517243,1,5.0
2888,2025-05-01 07:00:00,Graduate,History,Writing,55,7,2,Drafted Ideas,True,0.12727272727272726,0,3.070284194474369
2889,2025-05-01 08:00:00,High School,History,Studying,51,15,3,Completed,False,0.29411764705882354,1,4.993006281407748
2890,2025-05-01 09:00:00,High School,Psychology,Studying,65,26,5,Completed,False,0.4,1,5.0
2891,2025-05-01 10:00:00,High School,Computer Science,Writing,71,9,2,Drafted Ideas,True,0.1267605633802817,0,3.066992865360392
2892,2025-05-01 11:00:00,Graduate,Psychology,Homework Help,99,26,2,Completed,True,0.26262626262626265,1,4.44718798290533
2893,2025-05-01 12:00:00,Undergraduate,Psychology,Writing,75,14,4,Completed,True,0.18666666666666668,1,5.0
2894,2025-05-01 13:00:00,Undergraduate,Mathematics,Writing,91,8,3,Partial Complete,True,0.08791208791208792,1,4.90393962741391
2895,2025-05-01 14:00:00,Graduate,Biology,Writing,43,8,2,Drafted Ideas,True,0.18604651162790697,0,3.5589778915036834
2896,2025-05-01 15:00:00,High School,Biology,Coding,27,23,5,Completed,False,0.8518518518518519,1,5.0
2897,2025-05-01 16:00:00,Graduate,Computer Science,Studying,59,14,3,Completed,True,0.23728813559322035,1,4.74340250471177
2898,2025-05-01 17:00:00,High School,Mathematics,Coding,77,9,3,Drafted Ideas,False,0.11688311688311688,0,4.070916519393671
2899,2025-05-01 18:00:00,Undergraduate,Business,Homework Help,74,10,4,Completed,True,0.13513513513513514,1,5.0
2900,2025-05-01 19:00:00,Undergraduate,History,Brainstorming,84,14,4,Completed,True,0.16666666666666666,1,5.0
2901,2025-05-01 20:00:00,Undergraduate,Computer Science,Homework Help,15,11,3,Completed,True,0.7333333333333333,1,4.900126126909638
2902,2025-05-01 21:00:00,Graduate,Business,Studying,85,13,5,Completed,True,0.15294117647058825,1,5.0
2903,2025-05-01 22:00:00,High School,Computer Science,Coding,66,20,3,Completed,False,0.30303030303030304,1,5.0
2904,2025-05-01 23:00:00,Graduate,Psychology,Writing,29,6,5,Completed,True,0.20689655172413793,1,5.0
2905,2025-05-02 00:00:00,Undergraduate,Engineering,Studying,74,15,5,Completed,False,0.20270270270270271,1,5.0
2906,2025-05-02 01:00:00,Undergraduate,Biology,Studying,63,11,2,Partial Complete,True,0.1746031746031746,1,3.9313088136314427
2907,2025-05-02 02:00:00,Graduate,Biology,Brainstorming,67,9,5,Completed,False,0.13432835820895522,1,5.0
2908,2025-05-02 03:00:00,High School,Psychology,Writing,79,17,2,Completed,True,0.21518987341772153,1,4.926040719340688
2909,2025-05-02 04:00:00,Graduate,Psychology,Writing,68,4,3,Confused,True,0.058823529411764705,0,3.001042214782482
2910,2025-05-02 05:00:00,Undergraduate,Mathematics,Studying,30,1,5,Drafted Ideas,True,0.03333333333333333,0,5.0
2911,2025-05-02 06:00:00,Undergraduate,Engineering,Coding,57,13,2,Completed,True,0.22807017543859648,1,4.7855514788797295
2912,2025-05-02 07:00:00,High School,History,Studying,27,11,4,Completed,True,0.4074074074074074,1,5.0
2913,2025-05-02 08:00:00,Undergraduate,History,Studying,72,5,5,Partial Complete,False,0.06944444444444445,1,5.0
2914,2025-05-02 09:00:00,Undergraduate,Biology,Coding,87,3,3,Confused,False,0.034482758620689655,0,2.923808294907297
2915,2025-05-02 10:00:00,Undergraduate,Computer Science,Coding,35,21,2,Completed,True,0.6,1,4.4236411032944325
2916,2025-05-02 11:00:00,High School,History,Homework Help,46,14,2,Completed,True,0.30434782608695654,1,4.77383544237733
2917,2025-05-02 12:00:00,High School,History,Coding,42,12,4,Completed,True,0.2857142857142857,1,5.0
2918,2025-05-02 13:00:00,Graduate,Biology,Studying,50,22,2,Completed,False,0.44,1,4.9252146355793585
2919,2025-05-02 14:00:00,High School,Computer Science,Studying,68,17,2,Completed,False,0.25,1,4.882854811095156
2920,2025-05-02 15:00:00,Undergraduate,Mathematics,Writing,51,20,5,Completed,True,0.39215686274509803,1,5.0
2921,2025-05-02 16:00:00,Graduate,Engineering,Studying,73,6,4,Partial Complete,True,0.0821917808219178,1,5.0
2922,2025-05-02 17:00:00,High School,Psychology,Studying,81,5,3,Partial Complete,True,0.06172839506172839,1,4.545504917876037
2923,2025-05-02 18:00:00,High School,Psychology,Coding,82,15,2,Completed,True,0.18292682926829268,1,4.585675335332618
2924,2025-05-02 19:00:00,Undergraduate,History,Studying,37,14,5,Completed,True,0.3783783783783784,1,5.0
2925,2025-05-02 20:00:00,High School,Business,Writing,87,18,4,Completed,True,0.20689655172413793,1,5.0
2926,2025-05-02 21:00:00,Undergraduate,History,Coding,89,3,2,Gave Up,False,0.033707865168539325,0,1.9974500138521472
2927,2025-05-02 22:00:00,Undergraduate,Mathematics,Studying,91,15,5,Completed,True,0.16483516483516483,1,5.0
2928,2025-05-02 23:00:00,Undergraduate,Psychology,Brainstorming,56,16,2,Completed,False,0.2857142857142857,1,5.0
2929,2025-05-03 00:00:00,Undergraduate,Computer Science,Coding,44,16,4,Completed,False,0.36363636363636365,1,5.0
2930,2025-05-03 01:00:00,Undergraduate,Biology,Writing,40,9,4,Partial Complete,True,0.225,1,4.933270419540636
2931,2025-05-03 02:00:00,Undergraduate,Business,Studying,37,14,3,Completed,True,0.3783783783783784,1,5.0
2932,2025-05-03 03:00:00,High School,History,Writing,60,8,5,Completed,True,0.13333333333333333,1,5.0
2933,2025-05-03 04:00:00,Undergraduate,Business,Studying,76,10,4,Partial Complete,False,0.13157894736842105,1,5.0
2934,2025-05-03 05:00:00,Graduate,Psychology,Coding,86,6,3,Confused,True,0.06976744186046512,0,3.4895973136953935
2935,2025-05-03 06:00:00,Undergraduate,Engineering,Studying,50,8,2,Partial Complete,False,0.16,1,3.4984899023284464
2936,2025-05-03 07:00:00,Undergraduate,History,Homework Help,59,10,3,Partial Complete,False,0.1694915254237288,1,4.691167057780184
2937,2025-05-03 08:00:00,Undergraduate,Mathematics,Studying,57,9,3,Completed,True,0.15789473684210525,1,5.0
2938,2025-05-03 09:00:00,High School,Engineering,Homework Help,47,8,4,Completed,True,0.1702127659574468,1,5.0
2939,2025-05-03 10:00:00,High School,History,Homework Help,74,5,3,Drafted Ideas,True,0.06756756756756757,0,3.9093498901991404
2940,2025-05-03 11:00:00,High School,Engineering,Coding,67,21,2,Completed,True,0.31343283582089554,1,4.985855824328061
2941,2025-05-03 12:00:00,Graduate,History,Coding,62,9,4,Completed,True,0.14516129032258066,1,5.0
2942,2025-05-03 13:00:00,High School,Business,Coding,67,13,3,Completed,False,0.19402985074626866,1,5.0
2943,2025-05-03 14:00:00,Graduate,Computer Science,Homework Help,72,3,3,Gave Up,True,0.041666666666666664,0,2.622083055423934
2944,2025-05-03 15:00:00,High School,Mathematics,Writing,72,18,4,Completed,True,0.25,1,5.0
2945,2025-05-03 16:00:00,High School,History,Coding,43,12,5,Completed,False,0.27906976744186046,1,5.0
2946,2025-05-03 17:00:00,Undergraduate,Engineering,Studying,77,9,2,Drafted Ideas,True,0.11688311688311688,0,3.1611451419825167
2947,2025-05-03 18:00:00,Undergraduate,Mathematics,Brainstorming,65,9,5,Partial Complete,True,0.13846153846153847,1,5.0
2948,2025-05-03 19:00:00,Undergraduate,Biology,Studying,51,16,4,Completed,True,0.3137254901960784,1,5.0
2949,2025-05-03 20:00:00,Graduate,Mathematics,Studying,64,1,4,Confused,True,0.015625,0,3.5250415587328185
2950,2025-05-03 21:00:00,Graduate,Computer Science,Studying,66,7,2,Drafted Ideas,True,0.10606060606060606,0,3.0838143417569754
2951,2025-05-03 22:00:00,High School,Computer Science,Coding,81,11,4,Partial Complete,True,0.13580246913580246,1,5.0
2952,2025-05-03 23:00:00,Undergraduate,Computer Science,Brainstorming,39,11,4,Completed,True,0.28205128205128205,1,5.0
2953,2025-05-04 00:00:00,High School,Engineering,Brainstorming,86,24,4,Completed,True,0.27906976744186046,1,5.0
2954,2025-05-04 01:00:00,Graduate,History,Studying,60,10,5,Completed,True,0.16666666666666666,1,5.0
2955,2025-05-04 02:00:00,Undergraduate,Psychology,Coding,49,16,5,Completed,True,0.32653061224489793,1,5.0
2956,2025-05-04 03:00:00,Undergraduate,Business,Brainstorming,49,21,5,Completed,True,0.42857142857142855,1,5.0
2957,2025-05-04 04:00:00,High School,Biology,Coding,39,15,3,Completed,True,0.38461538461538464,1,5.0
2958,2025-05-04 05:00:00,High School,Psychology,Studying,25,8,4,Completed,False,0.32,1,5.0
2959,2025-05-04 06:00:00,High School,Business,Coding,73,5,2,Confused,True,0.0684931506849315,0,2.363028077969766
2960,2025-05-04 07:00:00,Graduate,Business,Writing,99,15,4,Completed,False,0.15151515151515152,1,5.0
2961,2025-05-04 08:00:00,Undergraduate,Mathematics,Homework Help,27,20,2,Completed,False,0.7407407407407407,1,5.0
2962,2025-05-04 09:00:00,Graduate,History,Writing,40,14,3,Completed,True,0.35,1,5.0
2963,2025-05-04 10:00:00,High School,Computer Science,Studying,75,18,4,Completed,True,0.24,1,5.0
2964,2025-05-04 11:00:00,Undergraduate,Biology,Writing,59,24,3,Completed,True,0.4067796610169492,1,5.0
2965,2025-05-04 12:00:00,High School,Engineering,Studying,76,16,5,Completed,True,0.21052631578947367,1,5.0
2966,2025-05-04 13:00:00,Undergraduate,Engineering,Brainstorming,57,6,2,Drafted Ideas,False,0.10526315789473684,0,3.6563387090680557
2967,2025-05-04 14:00:00,Undergraduate,History,Coding,48,12,5,Completed,False,0.25,1,5.0
2968,2025-05-04 15:00:00,High School,History,Studying,55,18,4,Completed,True,0.32727272727272727,1,5.0
2969,2025-05-04 16:00:00,Undergraduate,Computer Science,Coding,15,10,3,Completed,False,0.6666666666666666,1,4.751136029240918
2970,2025-05-04 17:00:00,High School,Engineering,Studying,37,19,2,Completed,False,0.5135135135135135,1,5.0
2971,2025-05-04 18:00:00,Undergraduate,History,Studying,78,11,2,Partial Complete,True,0.14102564102564102,1,4.451162881710069
2972,2025-05-04 19:00:00,Undergraduate,Engineering,Writing,83,13,3,Completed,False,0.1566265060240964,1,5.0
2973,2025-05-04 20:00:00,High School,Engineering,Brainstorming,88,10,4,Completed,True,0.11363636363636363,1,5.0
2974,2025-05-04 21:00:00,Graduate,Psychology,Brainstorming,68,12,4,Completed,False,0.17647058823529413,1,5.0
2975,2025-05-04 22:00:00,Undergraduate,Computer Science,Coding,15,13,3,Completed,False,0.8666666666666667,1,5.0
2976,2025-05-04 23:00:00,Graduate,Mathematics,Studying,47,3,4,Drafted Ideas,True,0.06382978723404255,0,4.031157791001564
2977,2025-05-05 00:00:00,Undergraduate,Biology,Coding,86,9,4,Completed,True,0.10465116279069768,1,5.0
2978,2025-05-05 01:00:00,Undergraduate,Computer Science,Coding,92,5,3,Confused,False,0.05434782608695652,0,2.897485876836769
2979,2025-05-05 02:00:00,Undergraduate,Psychology,Studying,87,9,3,Partial Complete,True,0.10344827586206896,1,4.288055222587193
2980,2025-05-05 03:00:00,Graduate,Engineering,Brainstorming,55,8,3,Partial Complete,True,0.14545454545454545,1,4.268597906535391
2981,2025-05-05 04:00:00,Undergraduate,Business,Homework Help,33,17,4,Completed,True,0.5151515151515151,1,5.0
2982,2025-05-05 05:00:00,High School,Psychology,Studying,59,17,4,Completed,True,0.288135593220339,1,5.0
2983,2025-05-05 06:00:00,High School,Mathematics,Brainstorming,60,14,2,Completed,True,0.23333333333333334,1,4.701400747093511
2984,2025-05-05 07:00:00,Undergraduate,Mathematics,Writing,91,5,5,Drafted Ideas,True,0.054945054945054944,0,4.721283730662382
2985,2025-05-05 08:00:00,High School,Business,Studying,64,11,2,Completed,False,0.171875,1,4.290316852057639
2986,2025-05-05 09:00:00,High School,History,Writing,60,5,4,Partial Complete,False,0.08333333333333333,1,4.987331012090294
2987,2025-05-05 10:00:00,High School,Mathematics,Studying,61,11,2,Partial Complete,False,0.18032786885245902,1,3.804035155113068
2988,2025-05-05 11:00:00,Undergraduate,Psychology,Studying,67,15,3,Partial Complete,True,0.22388059701492538,1,4.58803628008775
2989,2025-05-05 12:00:00,High School,Business,Homework Help,72,16,4,Completed,True,0.2222222222222222,1,5.0
2990,2025-05-05 13:00:00,Undergraduate,History,Writing,45,14,5,Completed,True,0.3111111111111111,1,5.0
2991,2025-05-05 14:00:00,Undergraduate,Computer Science,Studying,38,18,4,Completed,True,0.47368421052631576,1,5.0
2992,2025-05-05 15:00:00,Graduate,Computer Science,Coding,87,13,2,Partial Complete,False,0.14942528735632185,1,4.584003170079907
2993,2025-05-05 16:00:00,Undergraduate,Mathematics,Homework Help,27,10,5,Completed,True,0.37037037037037035,1,5.0
2994,2025-05-05 17:00:00,Undergraduate,Biology,Coding,92,16,3,Completed,False,0.17391304347826086,1,5.0
2995,2025-05-05 18:00:00,Undergraduate,Psychology,Homework Help,21,16,3,Completed,False,0.7619047619047619,1,5.0
2996,2025-05-05 19:00:00,Undergraduate,Biology,Brainstorming,48,9,2,Partial Complete,True,0.1875,1,4.1309239737434025
2997,2025-05-05 20:00:00,Undergraduate,Psychology,Coding,79,13,4,Completed,False,0.16455696202531644,1,5.0
2998,2025-05-05 21:00:00,High School,Business,Writing,60,10,3,Completed,False,0.16666666666666666,1,5.0
2999,2025-05-05 22:00:00,Graduate,Psychology,Writing,33,1,2,Gave Up,True,0.030303030303030304,0,1.8577752223382986
3000,2025-05-05 23:00:00,High School,Mathematics,Brainstorming,68,14,4,Completed,True,0.20588235294117646,1,5.0
3001,2025-05-06 00:00:00,Graduate,Mathematics,Coding,61,5,2,Gave Up,False,0.08196721311475409,0,2.116522029257018
3002,2025-05-06 01:00:00,Undergraduate,Engineering,Studying,55,13,4,Completed,False,0.23636363636363636,1,5.0
3003,2025-05-06 02:00:00,High School,Computer Science,Studying,47,4,4,Drafted Ideas,True,0.0851063829787234,0,4.55625339839211
3004,2025-05-06 03:00:00,Undergraduate,Business,Writing,59,8,5,Completed,True,0.13559322033898305,1,5.0
3005,2025-05-06 04:00:00,High School,Psychology,Brainstorming,48,9,4,Completed,True,0.1875,1,5.0
3006,2025-05-06 05:00:00,Undergraduate,Mathematics,Brainstorming,108,18,4,Completed,True,0.16666666666666666,1,5.0
3007,2025-05-06 06:00:00,Undergraduate,Biology,Writing,55,9,2,Drafted Ideas,True,0.16363636363636364,0,3.261518885012663
3008,2025-05-06 07:00:00,High School,Engineering,Studying,52,6,2,Drafted Ideas,True,0.11538461538461539,0,3.035476908790735
3009,2025-05-06 08:00:00,High School,Engineering,Studying,49,13,4,Completed,False,0.2653061224489796,1,5.0
3010,2025-05-06 09:00:00,Undergraduate,History,Brainstorming,95,10,4,Partial Complete,True,0.10526315789473684,1,4.802613439409077
3011,2025-05-06 10:00:00,High School,Psychology,Coding,27,15,4,Completed,True,0.5555555555555556,1,5.0
3012,2025-05-06 11:00:00,Graduate,Computer Science,Brainstorming,67,6,4,Partial Complete,True,0.08955223880597014,1,5.0
3013,2025-05-06 12:00:00,Undergraduate,Engineering,Studying,55,13,5,Completed,False,0.23636363636363636,1,5.0
3014,2025-05-06 13:00:00,Undergraduate,Engineering,Coding,31,24,4,Completed,False,0.7741935483870968,1,5.0
3015,2025-05-06 14:00:00,High School,Psychology,Homework Help,43,10,2,Completed,False,0.23255813953488372,1,4.480601450932017
3016,2025-05-06 15:00:00,Undergraduate,Computer Science,Studying,66,12,3,Completed,True,0.18181818181818182,1,4.9433359624823785
3017,2025-05-06 16:00:00,Graduate,Mathematics,Studying,42,3,3,Confused,True,0.07142857142857142,0,3.233870567157897
3018,2025-05-06 17:00:00,High School,Mathematics,Writing,65,7,4,Partial Complete,True,0.1076923076923077,1,5.0
3019,2025-05-06 18:00:00,Undergraduate,Engineering,Writing,94,14,4,Completed,True,0.14893617021276595,1,5.0
3020,2025-05-06 19:00:00,High School,Mathematics,Homework Help,63,10,4,Completed,True,0.15873015873015872,1,5.0
3021,2025-05-06 20:00:00,Undergraduate,History,Homework Help,30,15,4,Completed,True,0.5,1,5.0
3022,2025-05-06 21:00:00,Undergraduate,History,Writing,43,14,3,Completed,True,0.32558139534883723,1,4.93536385190982
3023,2025-05-06 22:00:00,Undergraduate,Computer Science,Studying,54,5,2,Confused,True,0.09259259259259259,0,2.916817698464581
3024,2025-05-06 23:00:00,Undergraduate,Psychology,Coding,52,17,5,Completed,True,0.3269230769230769,1,5.0
3025,2025-05-07 00:00:00,Undergraduate,History,Brainstorming,63,5,3,Confused,False,0.07936507936507936,0,3.700321974207051
3026,2025-05-07 01:00:00,High School,Psychology,Coding,66,8,2,Drafted Ideas,True,0.12121212121212122,0,3.2735450679658378
3027,2025-05-07 02:00:00,High School,Psychology,Homework Help,94,13,5,Completed,True,0.13829787234042554,1,5.0
3028,2025-05-07 03:00:00,Graduate,History,Writing,59,19,2,Completed,True,0.3220338983050847,1,4.986871783377293
3029,2025-05-07 04:00:00,Undergraduate,Psychology,Studying,36,6,3,Partial Complete,True,0.16666666666666666,1,4.019139704792896
3030,2025-05-07 05:00:00,Undergraduate,Psychology,Coding,83,12,4,Completed,False,0.14457831325301204,1,5.0
3031,2025-05-07 06:00:00,Undergraduate,Computer Science,Writing,85,12,3,Partial Complete,True,0.1411764705882353,1,4.406442287897336
3032,2025-05-07 07:00:00,High School,Biology,Studying,64,15,5,Completed,True,0.234375,1,5.0
3033,2025-05-07 08:00:00,High School,Mathematics,Coding,55,17,3,Completed,False,0.3090909090909091,1,5.0
3034,2025-05-07 09:00:00,High School,History,Writing,72,9,4,Partial Complete,True,0.125,1,5.0
3035,2025-05-07 10:00:00,Graduate,Engineering,Studying,55,17,3,Completed,True,0.3090909090909091,1,4.945674241429177
3036,2025-05-07 11:00:00,Undergraduate,Mathematics,Coding,18,18,3,Completed,True,1.0,1,5.0
3037,2025-05-07 12:00:00,Undergraduate,History,Writing,71,20,3,Completed,True,0.28169014084507044,1,5.0
3038,2025-05-07 13:00:00,High School,Psychology,Brainstorming,77,14,5,Completed,True,0.18181818181818182,1,5.0
3039,2025-05-07 14:00:00,High School,Business,Coding,88,12,5,Completed,False,0.13636363636363635,1,5.0
3040,2025-05-07 15:00:00,Undergraduate,Business,Homework Help,45,9,3,Completed,True,0.2,1,4.970896421729644
3041,2025-05-07 16:00:00,Undergraduate,Computer Science,Homework Help,64,4,3,Confused,True,0.0625,0,3.258684309040434
3042,2025-05-07 17:00:00,Graduate,Engineering,Coding,64,10,3,Partial Complete,True,0.15625,1,4.391105989895398
3043,2025-05-07 18:00:00,Undergraduate,Psychology,Studying,61,12,4,Completed,True,0.19672131147540983,1,5.0
3044,2025-05-07 19:00:00,Undergraduate,Biology,Brainstorming,62,11,4,Completed,True,0.1774193548387097,1,5.0
3045,2025-05-07 20:00:00,Undergraduate,Business,Studying,60,14,4,Completed,False,0.23333333333333334,1,5.0
3046,2025-05-07 21:00:00,Graduate,Computer Science,Brainstorming,64,4,3,Confused,True,0.0625,0,3.0973473883158396
3047,2025-05-07 22:00:00,Undergraduate,Engineering,Writing,74,11,3,Partial Complete,False,0.14864864864864866,1,5.0
3048,2025-05-07 23:00:00,Undergraduate,Psychology,Coding,84,21,4,Completed,True,0.25,1,5.0
3049,2025-05-08 00:00:00,Graduate,Computer Science,Writing,44,16,5,Completed,True,0.36363636363636365,1,5.0
3050,2025-05-08 01:00:00,High School,Business,Coding,56,15,5,Completed,True,0.26785714285714285,1,5.0
3051,2025-05-08 02:00:00,Graduate,Psychology,Homework Help,51,13,2,Completed,True,0.2549019607843137,1,4.665979569408331
3052,2025-05-08 03:00:00,High School,Engineering,Studying,48,10,2,Partial Complete,True,0.20833333333333334,1,4.0156182676606615
3053,2025-05-08 04:00:00,Undergraduate,Psychology,Homework Help,27,3,4,Partial Complete,True,0.1111111111111111,1,4.9075301782739595
