session_id,date,education_level,subject,task_type,duration_min,num_prompts,ai_help_level,result,reuse_ai_again,satisfaction_rating,prompts_per_min,is_success
2477,20240908,1,6,5,120,28,2,0,1,4,0.23,0
2478,20230810,4,8,1,126,33,3,1,1,6,0.26,1
2479,20231111,3,3,4,24,38,3,0,0,9,1.58,0
2480,20221129,2,3,4,58,26,3,0,1,4,0.45,0
2481,20220108,1,3,2,169,10,2,0,0,2,0.06,0
2482,20250318,3,8,4,160,8,2,0,1,3,0.05,0
2483,20200822,3,3,5,144,24,1,1,1,9,0.17,1
2484,20240713,2,1,3,49,7,2,2,0,4,0.14,0
2485,20220103,2,1,2,110,37,3,0,0,5,0.34,0
2486,20220125,4,5,4,24,4,2,2,0,2,0.17,0
2487,20250119,4,1,2,25,26,1,1,0,6,1.04,1
2488,20200214,1,5,5,55,14,1,1,1,3,0.25,0
2489,20221105,3,7,5,62,8,2,0,1,8,0.13,0
2490,20241109,2,9,1,143,15,3,0,1,6,0.1,0
2491,20221201,1,3,3,162,40,3,1,0,10,0.25,1
2492,20220615,2,3,4,45,32,1,2,0,3,0.71,0
2493,20210427,4,4,3,171,4,2,2,1,1,0.02,0
2494,20210528,4,7,4,106,22,1,1,0,9,0.21,1
2495,20230529,3,4,5,130,17,3,2,1,1,0.13,0
2496,20250128,1,9,5,116,20,1,1,1,6,0.17,1
2497,20240817,1,3,1,144,1,3,2,0,10,0.01,0
2498,20211204,1,3,2,24,24,2,0,0,5,1.0,0
2499,20221127,1,10,2,49,11,2,0,0,4,0.22,0
2500,20211210,1,3,2,96,5,1,0,1,6,0.05,0
2501,20231110,1,2,5,62,22,2,1,0,4,0.35,0
2502,20240716,3,4,5,54,16,1,0,1,4,0.3,0
2503,20240602,2,10,4,38,1,3,0,1,10,0.03,0
2504,20220802,1,3,3,74,6,1,2,0,8,0.08,0
2505,20230927,4,6,5,158,40,1,0,0,3,0.25,0
2506,20220921,4,7,2,24,31,2,1,1,5,1.29,0
2507,20211017,1,1,4,51,39,2,2,0,10,0.76,0
2508,20220412,4,6,5,30,38,1,0,1,8,1.27,0
2509,20201107,2,2,4,100,15,3,1,0,7,0.15,1
2510,20230127,4,6,2,175,33,3,1,1,7,0.19,1
2511,20210225,2,1,5,113,8,2,0,0,1,0.07,0
2512,20211010,3,6,2,74,4,1,0,0,2,0.05,0
2513,20231220,2,6,3,7,21,1,1,0,3,3.0,0
2514,20210215,1,5,2,175,4,3,1,1,10,0.02,1
2515,20250303,2,5,4,159,9,2,2,1,3,0.06,0
2516,20210920,1,9,5,65,17,3,2,1,9,0.26,0
2517,20210324,2,1,3,143,31,2,0,1,8,0.22,0
2518,20240414,2,4,2,48,38,3,2,1,6,0.79,0
2519,20210125,3,10,1,47,22,2,2,1,7,0.47,0
2520,20230131,1,9,3,167,33,2,2,0,9,0.2,0
2521,20211204,3,7,6,127,9,2,0,0,9,0.07,0
2522,20221226,4,8,2,173,38,1,1,1,4,0.22,0
2523,20230730,3,2,5,105,11,3,0,0,3,0.1,0
2524,20231206,1,2,5,51,23,3,2,1,3,0.45,0
2525,20230513,4,3,5,110,13,3,1,0,1,0.12,0
2526,20210106,2,3,2,75,6,2,2,0,10,0.08,0
2527,20200216,1,10,6,172,27,2,0,1,1,0.16,0
2528,20210704,4,7,1,72,22,1,2,1,7,0.31,0
2529,20220306,2,2,4,77,3,1,2,0,10,0.04,0
2530,20201102,1,2,5,61,16,2,0,0,3,0.26,0
2531,20211018,3,8,1,27,38,1,1,0,1,1.41,0
2532,20240915,1,9,2,123,32,3,0,1,7,0.26,0
2533,20230224,4,2,6,112,4,2,1,0,7,0.04,1
2534,20230226,2,9,6,95,1,1,2,1,4,0.01,0
2535,20250311,2,4,3,113,6,2,1,0,4,0.05,0
2536,20210331,2,4,4,34,1,3,2,1,5,0.03,0
2537,20210116,4,5,2,56,7,2,1,1,5,0.12,0
2538,20210421,2,8,2,123,31,3,1,1,8,0.25,1
2539,20240917,1,7,6,58,17,3,1,0,10,0.29,1
2540,20200703,3,7,1,126,21,2,0,1,1,0.17,0
2541,20201220,4,10,5,149,13,1,1,0,1,0.09,0
2542,20211121,3,9,2,118,20,2,1,0,8,0.17,1
2543,20211120,2,5,3,114,22,1,2,1,10,0.19,0
2544,20221112,4,10,1,47,23,2,2,1,4,0.49,0
2545,20240330,2,7,5,150,3,2,2,1,3,0.02,0
2546,20220321,4,5,1,172,1,1,2,1,4,0.01,0
2547,20250813,3,6,4,73,12,1,1,1,4,0.16,0
2548,20230808,1,1,5,61,31,3,0,1,7,0.51,0
2549,20200723,3,8,6,167,27,3,0,1,4,0.16,0
2550,20250209,3,5,2,122,4,2,2,1,2,0.03,0
2551,20250122,3,7,3,111,30,1,2,1,4,0.27,0
2552,20240713,1,6,6,81,6,3,1,0,1,0.07,0
2553,20210902,4,8,6,47,37,1,0,1,6,0.79,0
2554,20200616,4,9,4,10,19,1,1,1,7,1.9,1
2555,20200516,3,1,2,68,29,2,1,0,4,0.43,0
2556,20200420,4,8,6,117,14,1,1,1,2,0.12,0
2557,20210709,2,3,4,110,31,3,2,1,2,0.28,0
2558,20200307,4,9,6,134,28,2,0,1,10,0.21,0
2559,20200710,4,8,2,151,27,1,1,0,9,0.18,1
2560,20250825,4,7,1,85,21,1,2,1,10,0.25,0
2561,20210719,2,2,6,121,4,2,2,1,2,0.03,0
2562,20240702,4,1,4,105,14,1,0,0,7,0.13,0
2563,20211029,1,8,2,153,38,1,2,0,10,0.25,0
2564,20211016,4,2,5,44,27,3,1,0,4,0.61,0
2565,20250314,1,8,6,6,35,2,1,1,3,5.83,0
2566,20240717,3,3,1,57,38,3,2,0,2,0.67,0
2567,20220830,3,5,6,168,39,3,0,0,5,0.23,0
2568,20240109,4,8,1,102,39,1,0,1,9,0.38,0
2569,20241203,2,1,3,71,39,3,0,1,4,0.55,0
2570,20250930,3,4,1,42,5,2,2,0,7,0.12,0
2571,20250415,1,7,6,101,18,3,0,0,6,0.18,0
2572,20200731,1,7,6,69,38,3,2,0,9,0.55,0
2573,20210116,3,1,2,119,3,1,1,0,10,0.03,1
2574,20211001,4,5,1,119,4,1,0,0,9,0.03,0
2575,20200925,4,3,4,43,34,1,2,1,9,0.79,0
2576,20211213,3,5,5,88,2,3,0,1,3,0.02,0
2577,20251015,3,10,2,169,30,3,1,0,2,0.18,0
2578,20240912,1,7,5,180,8,3,2,1,2,0.04,0
2579,20211203,4,7,4,38,1,3,0,0,1,0.03,0
2580,20220910,1,8,1,167,12,2,0,1,5,0.07,0
2581,20230108,2,6,5,102,12,3,1,1,9,0.12,1
2582,20250607,1,2,2,7,19,3,2,0,5,2.71,0
2583,20211026,3,4,4,157,2,3,0,0,4,0.01,0
2584,20250221,3,4,1,51,36,2,2,1,7,0.71,0
2585,20200828,2,10,4,171,29,1,0,1,4,0.17,0
2586,20240317,3,3,6,83,3,2,1,0,7,0.04,1
2587,20221113,1,9,4,99,18,3,0,0,7,0.18,0
2588,20230119,2,2,3,150,29,2,0,1,5,0.19,0
2589,20240626,4,3,2,37,15,2,0,1,7,0.41,0
2590,20250313,4,5,5,23,9,2,2,1,10,0.39,0
2591,20250607,2,3,6,17,17,1,2,1,3,1.0,0
2592,20211110,4,10,5,37,1,2,1,1,2,0.03,0
2593,20250201,4,3,2,93,25,3,2,0,10,0.27,0
2594,20221012,2,6,5,127,26,3,2,1,8,0.2,0
2595,20250121,2,6,4,8,20,1,0,1,9,2.5,0
2596,20211208,1,9,3,160,16,1,1,0,10,0.1,1
2597,20220215,1,3,2,108,1,1,0,0,5,0.01,0
2598,20230503,1,8,4,42,40,3,2,0,5,0.95,0
2599,20220718,1,5,6,149,5,1,1,0,1,0.03,0
2600,20220416,4,6,2,167,35,2,0,0,10,0.21,0
2601,20241115,3,7,3,45,9,2,0,1,10,0.2,0
2602,20210911,1,9,2,64,22,1,0,1,7,0.34,0
2603,20241019,1,10,3,148,40,2,0,0,6,0.27,0
2604,20240705,2,1,1,126,24,1,2,0,8,0.19,0
2605,20240731,4,2,5,115,37,2,1,0,5,0.32,0
2606,20200128,3,4,3,130,17,1,2,0,6,0.13,0
2607,20220712,1,4,4,174,40,2,1,0,1,0.23,0
2608,20200731,4,8,4,55,11,1,1,1,1,0.2,0
2609,20220713,4,2,5,174,12,1,0,1,10,0.07,0
2610,20201017,2,9,4,54,14,2,0,0,5,0.26,0
2611,20220123,3,5,3,119,19,3,2,0,5,0.16,0
2612,20250713,4,1,4,141,27,1,0,1,2,0.19,0
2613,20200122,4,7,3,24,39,1,1,0,9,1.62,1
2614,20240103,1,8,6,66,11,3,2,1,2,0.17,0
2615,20230102,3,7,2,70,3,3,0,1,9,0.04,0
2616,20200106,3,6,5,25,7,2,1,1,5,0.28,0
2617,20240526,3,4,5,175,8,2,0,1,8,0.05,0
2618,20200112,1,5,1,155,16,1,2,1,6,0.1,0
2619,20230630,1,9,3,9,16,3,2,0,3,1.78,0
2620,20201129,1,4,5,102,26,1,2,0,4,0.25,0
2621,20251005,3,9,5,107,18,3,2,0,8,0.17,0
2622,20200220,2,7,3,45,39,3,1,0,7,0.87,1
2623,20230303,4,10,2,57,16,2,2,1,3,0.28,0
2624,20220330,1,4,5,124,20,2,0,0,7,0.16,0
2625,20250619,1,9,6,159,36,2,0,0,1,0.23,0
2626,20210426,1,9,6,166,19,1,0,0,4,0.11,0
2627,20210817,4,7,1,29,22,3,1,1,9,0.76,1
2628,20200711,3,3,4,66,12,3,0,0,10,0.18,0
2629,20240709,1,5,4,180,11,1,0,1,4,0.06,0
2630,20250410,1,8,4,74,24,3,1,1,8,0.32,1
2631,20200820,2,4,1,118,5,2,1,0,10,0.04,1
2632,20231020,2,10,3,112,32,2,1,0,7,0.29,1
2633,20220106,2,6,6,152,25,1,1,0,1,0.16,0
2634,20210718,4,2,6,141,20,1,0,1,8,0.14,0
2635,20250110,1,4,4,137,26,1,1,0,7,0.19,1
2636,20220826,1,7,4,66,28,1,1,0,3,0.42,0
2637,20201225,4,5,1,164,35,3,0,0,4,0.21,0
2638,20200628,1,3,1,65,2,1,1,0,1,0.03,0
2639,20221210,3,3,6,56,30,2,2,1,10,0.54,0
2640,20240210,2,2,5,171,12,2,0,0,10,0.07,0
2641,20241028,1,3,4,94,32,2,2,1,5,0.34,0
2642,20230124,2,1,3,78,36,3,1,1,6,0.46,1
2643,20220711,1,2,5,9,36,1,2,1,6,4.0,0
2644,20231206,2,5,3,89,26,2,0,0,10,0.29,0
2645,20240228,2,2,4,162,32,1,1,1,7,0.2,1
2646,20200219,2,7,1,112,9,2,2,1,1,0.08,0
2647,20250107,1,5,4,168,10,2,1,0,3,0.06,0
2648,20220316,3,2,3,134,24,1,0,1,4,0.18,0
2649,20200118,1,8,2,178,6,2,1,0,6,0.03,1
2650,20240929,1,6,5,117,37,1,1,0,3,0.32,0
2651,20221113,3,2,2,67,38,2,1,1,10,0.57,1
2652,20221222,1,7,3,98,14,1,2,1,8,0.14,0
2653,20200810,3,8,1,151,6,3,2,1,7,0.04,0
2654,20230515,4,10,2,114,22,2,0,0,4,0.19,0
2655,20230813,4,5,6,176,36,2,1,0,6,0.2,1
2656,20250403,1,3,2,127,31,3,0,1,4,0.24,0
2657,20200125,1,10,2,46,2,3,1,1,8,0.04,1
2658,20220917,2,4,2,159,31,1,2,0,4,0.19,0
2659,20240716,3,5,1,52,36,1,1,0,3,0.69,0
2660,20240605,4,7,5,156,12,2,0,1,8,0.08,0
2661,20220827,2,4,6,141,22,3,0,0,3,0.16,0
2662,20220903,2,1,5,29,17,3,0,0,7,0.59,0
2663,20220212,2,3,5,76,19,1,0,1,8,0.25,0
2664,20201016,2,10,1,177,31,2,1,0,6,0.18,1
2665,20230105,3,3,4,19,29,2,1,0,4,1.53,0
2666,20220624,1,1,1,105,19,1,0,0,3,0.18,0
2667,20241106,2,3,4,120,30,2,0,0,2,0.25,0
2668,20240823,1,7,4,81,31,1,1,0,4,0.38,0
2669,20240120,1,4,4,13,22,3,1,0,10,1.69,1
2670,20250824,3,3,6,78,6,3,0,1,5,0.08,0
2671,20200807,2,8,3,9,28,2,1,0,7,3.11,1
2672,20250131,4,3,3,150,1,2,0,0,1,0.01,0
2673,20220930,4,4,5,174,23,3,1,1,7,0.13,1
2674,20201017,3,10,4,73,21,3,1,0,2,0.29,0
2675,20220610,4,10,5,76,39,1,1,1,1,0.51,0
2676,20230714,3,1,3,157,14,1,1,1,5,0.09,0
2677,20220605,2,3,6,61,38,2,1,0,3,0.62,0
2678,20210217,2,9,5,141,5,3,0,1,10,0.04,0
2679,20230326,3,4,3,9,1,3,0,0,8,0.11,0
2680,20241124,2,3,2,156,34,3,1,1,5,0.22,0
2681,20211208,2,6,4,123,33,3,1,0,9,0.27,1
2682,20250814,2,3,2,120,34,3,2,1,1,0.28,0
2683,20230912,3,2,4,138,4,2,2,0,4,0.03,0
2684,20221112,3,7,3,124,37,3,2,1,7,0.3,0
2685,20200410,3,9,4,180,29,3,1,1,4,0.16,0
2686,20220915,1,10,4,44,13,2,0,0,9,0.3,0
2687,20200831,2,7,1,103,26,1,0,0,7,0.25,0
2688,20230814,3,6,6,120,33,2,1,1,8,0.28,1
2689,20240620,3,6,3,131,23,1,0,1,8,0.18,0
2690,20241031,3,1,1,18,25,3,1,1,9,1.39,1
2691,20240826,2,5,6,19,23,1,1,1,6,1.21,1
2692,20221111,3,2,2,49,17,2,1,0,9,0.35,1
2693,20250418,3,1,2,56,13,3,1,1,1,0.23,0
2694,20250930,2,6,4,15,5,2,0,0,7,0.33,0
2695,20220305,1,10,3,73,10,1,2,1,1,0.14,0
2696,20211211,1,6,6,17,35,3,2,0,1,2.06,0
2697,20230212,1,4,3,176,38,1,2,1,2,0.22,0
2698,20250502,4,10,4,39,18,2,0,1,2,0.46,0
2699,20220509,3,7,5,74,34,1,1,1,1,0.46,0
2700,20250315,2,6,4,130,20,3,0,1,8,0.15,0
2701,20220701,3,1,3,154,36,1,0,1,1,0.23,0
2702,20211121,3,5,2,171,3,1,0,1,9,0.02,0
2703,20210727,3,9,3,161,2,2,0,1,3,0.01,0
2704,20200616,2,2,5,117,30,2,1,1,8,0.26,1
2705,20240125,3,2,6,84,5,3,1,1,9,0.06,1
2706,20211013,2,1,5,138,9,3,1,1,9,0.07,1
2707,20230206,1,10,4,45,16,3,0,0,7,0.36,0
2708,20200507,3,9,4,164,18,1,1,1,8,0.11,1
2709,20230413,2,2,4,54,1,2,1,0,10,0.02,1
2710,20220525,1,6,1,140,6,2,2,0,5,0.04,0
2711,20210823,4,6,3,149,20,2,2,0,7,0.13,0
2712,20210917,2,3,4,41,15,3,1,0,8,0.37,1
2713,20250820,1,3,2,63,31,3,2,0,1,0.49,0
2714,20241020,3,5,6,143,29,1,2,1,8,0.2,0
2715,20250103,3,5,1,165,29,2,1,1,6,0.18,1
2716,20220409,1,9,5,164,3,2,2,0,8,0.02,0
2717,20251007,1,6,5,21,21,2,2,0,9,1.0,0
2718,20230524,3,9,5,165,25,1,1,0,9,0.15,1
2719,20221215,4,7,2,139,2,1,0,1,7,0.01,0
2720,20201120,2,4,5,107,7,1,0,0,6,0.07,0
2721,20201227,1,3,5,170,35,3,2,1,2,0.21,0
2722,20250923,2,1,6,130,1,2,1,0,2,0.01,0
2723,20200711,4,10,2,61,31,1,2,0,7,0.51,0
2724,20220804,2,5,6,135,28,3,1,1,1,0.21,0
2725,20220920,3,1,4,130,21,2,2,1,9,0.16,0
2726,20220711,2,6,3,119,1,2,1,0,2,0.01,0
2727,20211130,2,2,3,89,22,3,0,1,8,0.25,0
2728,20200514,3,3,6,28,34,2,2,0,9,1.21,0
2729,20230126,3,5,1,84,24,3,2,0,2,0.29,0
2730,20201108,3,2,3,128,4,3,2,0,3,0.03,0
2731,20220718,3,1,2,107,35,2,0,1,7,0.33,0
2732,20201101,1,10,6,117,29,3,1,0,3,0.25,0
2733,20220808,3,5,3,114,33,2,1,1,8,0.29,1
2734,20230416,1,4,4,114,20,1,0,1,4,0.18,0
2735,20210705,3,8,2,132,33,3,0,0,6,0.25,0
2736,20250802,3,8,6,46,39,3,2,0,8,0.85,0
2737,20220814,1,9,4,148,14,3,0,0,10,0.09,0
2738,20201229,3,9,3,174,20,3,0,0,4,0.11,0
2739,20211218,3,2,4,100,5,3,1,1,9,0.05,1
2740,20221010,4,7,1,124,14,2,1,1,8,0.11,1
2741,20221108,4,3,6,36,23,3,2,1,9,0.64,0
2742,20230306,1,8,3,161,8,2,0,1,1,0.05,0
2743,20231011,1,3,2,24,33,3,0,1,10,1.38,0
2744,20201021,3,2,2,81,18,3,1,1,1,0.22,0
2745,20221111,2,8,4,78,2,3,0,0,9,0.03,0
2746,20240717,3,4,2,12,10,2,2,1,1,0.83,0
2747,20240423,2,2,5,53,27,2,1,1,2,0.51,0
2748,20240326,4,7,4,24,1,1,1,1,4,0.04,0
2749,20230212,2,1,2,37,9,3,2,0,5,0.24,0
2750,20200611,1,4,6,117,28,3,0,1,8,0.24,0
2751,20240106,1,2,4,120,40,1,1,0,5,0.33,0
2752,20230204,4,2,3,80,2,3,0,0,4,0.03,0
2753,20231206,1,8,3,106,24,2,1,0,7,0.23,1
2754,20200803,1,9,4,68,32,1,1,0,2,0.47,0
2755,20240101,4,10,6,90,23,3,0,0,8,0.26,0
2756,20241201,4,5,1,81,39,1,0,0,9,0.48,0
2757,20230817,1,3,6,90,22,1,2,0,5,0.24,0
2758,20230327,3,9,4,128,10,1,2,0,10,0.08,0
2759,20200104,3,8,2,64,5,2,1,1,7,0.08,1
2760,20201208,3,8,3,153,13,1,1,0,2,0.08,0
2761,20221203,4,9,5,124,38,2,0,0,3,0.31,0
2762,20200203,3,1,5,87,19,1,1,1,7,0.22,1
2763,20241006,1,9,2,18,34,2,2,0,1,1.89,0
2764,20210213,4,4,1,84,14,3,0,1,2,0.17,0
2765,20200922,3,4,4,128,35,2,0,0,1,0.27,0
2766,20250613,1,9,4,29,3,3,2,1,9,0.1,0
2767,20230804,4,5,2,89,30,1,1,0,3,0.34,0
2768,20241018,2,4,6,23,24,2,0,0,1,1.04,0
2769,20240713,1,1,2,54,4,1,2,1,6,0.07,0
2770,20231004,1,6,2,48,19,3,0,0,5,0.4,0
2771,20210920,1,7,4,127,3,1,1,0,5,0.02,0
2772,20230802,2,1,1,107,28,1,0,0,3,0.26,0
2773,20210709,2,5,1,13,21,1,2,0,3,1.62,0
2774,20211222,1,6,4,40,2,1,2,0,2,0.05,0
2775,20210411,2,5,5,83,14,1,2,0,4,0.17,0
2776,20220722,2,6,2,137,25,1,0,0,4,0.18,0
2777,20221107,3,7,6,77,22,1,0,1,3,0.29,0
2778,20250812,4,5,3,161,29,2,0,0,5,0.18,0
2779,20250928,4,7,2,73,12,3,0,1,4,0.16,0
2780,20241126,4,8,6,67,18,3,2,1,3,0.27,0
2781,20250416,2,6,4,28,22,3,0,1,7,0.79,0
2782,20240228,3,10,1,73,32,2,0,1,4,0.44,0
2783,20250923,1,10,4,111,20,1,1,1,6,0.18,1
2784,20220616,2,7,5,99,11,2,1,1,7,0.11,1
2785,20241113,3,4,3,58,36,3,2,1,3,0.62,0
2786,20231020,2,3,3,56,25,2,2,0,5,0.45,0
2787,20210226,3,8,1,45,30,3,2,1,4,0.67,0
2788,20220708,3,5,2,173,19,2,2,1,9,0.11,0
2789,20241023,2,10,1,110,7,2,2,0,5,0.06,0
2790,20250410,2,10,5,144,5,2,0,1,4,0.03,0
2791,20250810,1,2,4,136,13,3,1,0,1,0.1,0
2792,20220929,1,8,2,126,9,2,0,1,3,0.07,0
2793,20200117,1,5,5,162,28,2,2,0,9,0.17,0
2794,20210727,4,5,5,58,8,1,0,1,7,0.14,0
2795,20220315,3,8,4,52,21,3,1,0,10,0.4,1
2796,20211104,4,5,3,108,14,1,2,0,8,0.13,0
2797,20210722,3,1,2,106,37,2,2,0,2,0.35,0
2798,20220113,4,7,6,79,37,2,0,1,8,0.47,0
2799,20200414,4,9,2,60,22,1,2,0,1,0.37,0
2800,20210305,4,2,2,94,37,1,0,1,4,0.39,0
2801,20230119,1,2,2,62,15,2,1,0,8,0.24,1
2802,20240913,4,4,6,75,35,1,1,0,10,0.47,1
2803,20221222,1,1,1,116,32,3,0,0,2,0.28,0
2804,20221025,1,2,4,7,19,3,2,0,1,2.71,0
2805,20200713,3,3,1,43,34,3,1,1,2,0.79,0
2806,20240713,1,2,5,159,3,1,1,0,2,0.02,0
2807,20220401,3,9,6,89,20,3,1,0,1,0.22,0
2808,20220508,3,4,1,113,4,3,1,0,8,0.04,1
2809,20210212,2,9,4,20,6,2,1,0,2,0.3,0
2810,20250722,1,4,2,30,38,3,1,0,3,1.27,0
2811,20230527,4,1,2,138,36,3,0,1,2,0.26,0
2812,20210503,2,9,4,166,20,2,0,1,2,0.12,0
2813,20220522,4,8,5,99,32,2,1,1,4,0.32,0
2814,20201020,2,9,1,14,32,2,2,0,7,2.29,0
2815,20210515,3,3,2,169,10,1,1,1,1,0.06,0
2816,20201107,2,2,3,60,22,1,1,1,3,0.37,0
2817,20240510,1,7,5,69,23,2,0,1,3,0.33,0
2818,20250728,3,2,1,40,24,2,1,0,8,0.6,1
2819,20230204,3,7,4,159,19,3,2,0,1,0.12,0
2820,20200505,3,2,5,165,22,2,1,1,7,0.13,1
2821,20220502,3,6,5,80,10,1,1,0,8,0.12,1
2822,20211001,4,7,2,172,24,2,1,0,5,0.14,0
2823,20240416,1,8,1,174,3,1,1,1,2,0.02,0
2824,20220630,1,7,5,170,27,1,1,0,9,0.16,1
2825,20241228,1,1,1,168,27,2,2,0,5,0.16,0
2826,20210214,4,3,5,41,1,2,1,0,4,0.02,0
2827,20250816,1,2,3,173,11,1,0,0,9,0.06,0
2828,20210829,2,3,5,44,19,1,2,1,8,0.43,0
2829,20230831,2,9,2,96,39,3,2,1,1,0.41,0
2830,20200106,3,2,1,146,18,2,2,0,4,0.12,0
2831,20240307,1,2,2,93,2,2,0,1,8,0.02,0
2832,20210819,2,9,5,38,1,2,1,0,6,0.03,1
2833,20250627,1,10,4,139,16,1,0,0,2,0.12,0
2834,20200407,3,2,5,78,22,1,1,0,10,0.28,1
2835,20230925,2,9,1,172,17,2,1,1,8,0.1,1
2836,20230324,2,9,1,49,6,3,2,0,1,0.12,0
2837,20240428,2,6,4,148,2,3,0,1,9,0.01,0
2838,20210417,2,2,2,174,40,3,2,1,5,0.23,0
2839,20220908,4,10,5,8,21,2,2,1,6,2.62,0
2840,20250712,3,10,5,83,2,3,1,0,10,0.02,1
2841,20200103,4,10,4,150,4,3,1,1,3,0.03,0
2842,20251030,4,1,4,22,4,2,1,1,8,0.18,1
2843,20220912,2,8,3,100,29,1,0,1,6,0.29,0
2844,20210812,4,7,1,62,27,3,2,0,5,0.44,0
2845,20200827,2,6,2,167,2,3,1,0,8,0.01,1
2846,20240620,2,10,4,80,18,2,1,1,3,0.23,0
2847,20230816,1,9,3,177,12,1,2,0,5,0.07,0
2848,20211214,2,5,5,6,3,2,0,1,3,0.5,0
2849,20230614,1,6,3,68,26,3,0,1,9,0.38,0
2850,20231016,3,8,3,154,2,2,0,1,10,0.01,0
2851,20240331,1,3,3,47,24,2,0,0,4,0.51,0
2852,20220626,2,10,3,177,39,2,1,0,4,0.22,0
2853,20201204,3,9,2,139,25,1,0,1,1,0.18,0
2854,20210726,4,7,2,163,39,1,1,0,2,0.24,0
2855,20250611,3,3,5,40,9,1,1,0,7,0.23,1
2856,20250315,2,2,3,180,16,3,0,1,7,0.09,0
2857,20220509,4,1,4,61,9,2,0,0,2,0.15,0
2858,20220802,2,9,1,82,35,2,0,0,3,0.43,0
2859,20200703,4,2,6,154,4,1,2,0,4,0.03,0
2860,20220516,3,10,2,130,39,2,0,0,1,0.3,0
2861,20200826,1,3,6,153,22,2,0,1,3,0.14,0
2862,20220124,3,7,6,178,18,3,1,0,9,0.1,1
2863,20240218,3,10,3,5,29,3,2,0,4,5.8,0
2864,20200102,3,6,6,60,9,3,0,0,7,0.15,0
2865,20250403,4,9,1,77,22,2,1,1,5,0.29,0
2866,20220930,4,1,6,35,40,2,1,0,10,1.14,1
2867,20210303,1,8,4,114,27,3,1,1,1,0.24,0
2868,20231112,2,8,6,112,5,1,0,0,9,0.04,0
2869,20201220,3,8,5,19,27,3,0,0,3,1.42,0
2870,20210624,2,2,6,34,26,2,2,1,1,0.76,0
2871,20240501,4,7,2,90,16,1,0,0,8,0.18,0
2872,20210519,3,10,2,23,9,2,2,1,9,0.39,0
2873,20240214,4,4,4,26,6,2,0,1,4,0.23,0
2874,20200329,1,1,6,67,30,2,0,0,4,0.45,0
2875,20201026,2,3,3,116,23,3,2,1,7,0.2,0
2876,20220504,2,8,5,71,7,2,2,0,8,0.1,0
2877,20240817,3,10,1,92,14,3,0,0,2,0.15,0
2878,20210206,3,1,4,95,11,3,1,1,5,0.12,0
2879,20220123,4,8,2,99,5,1,1,0,5,0.05,0
2880,20230718,3,4,2,130,24,3,1,1,7,0.18,1
2881,20250406,4,5,5,117,33,2,2,1,3,0.28,0
2882,20211105,3,10,3,99,8,1,1,1,3,0.08,0
2883,20230713,1,7,5,38,37,2,1,1,9,0.97,1
2884,20230929,1,3,6,18,27,1,1,1,8,1.5,1
2885,20220104,2,6,6,10,40,2,2,0,5,4.0,0
2886,20230108,2,2,2,152,8,2,1,1,1,0.05,0
2887,20220201,2,4,3,131,30,3,2,0,5,0.23,0
2888,20231113,4,10,4,40,24,1,2,1,1,0.6,0
2889,20250222,1,4,2,171,40,3,0,0,5,0.23,0
2890,20250128,2,4,2,118,10,3,0,1,6,0.08,0
2891,20200919,4,8,4,118,1,2,0,1,4,0.01,0
2892,20210729,4,4,1,33,5,1,0,0,1,0.15,0
2893,20251022,3,9,3,37,25,2,2,0,4,0.68,0
2894,20220520,4,8,6,152,25,1,2,0,9,0.16,0
2895,20240718,4,2,6,57,25,1,1,1,10,0.44,1
2896,20230317,4,10,2,11,36,2,1,1,10,3.27,1
2897,20200731,1,4,2,71,40,2,0,0,6,0.56,0
2898,20200723,1,2,1,89,19,2,0,1,6,0.21,0
2899,20200902,1,4,5,135,37,3,2,0,5,0.27,0
2900,20221111,1,1,3,20,18,1,0,1,7,0.9,0
2901,20240425,3,2,6,59,22,1,2,0,5,0.37,0
2902,20251010,2,8,3,122,21,2,2,0,4,0.17,0
2903,20200621,1,2,4,137,21,2,1,1,2,0.15,0
2904,20250617,4,9,3,14,6,3,0,0,8,0.43,0
2905,20210224,4,10,5,148,14,2,2,0,7,0.09,0
2906,20210117,1,6,5,104,28,3,1,0,2,0.27,0
2907,20250409,4,8,3,153,34,1,2,0,3,0.22,0
2908,20240822,1,8,1,87,2,2,2,0,6,0.02,0
2909,20220215,3,6,6,143,5,3,1,1,6,0.03,1
2910,20241206,2,9,3,68,24,1,0,0,5,0.35,0
2911,20211014,4,7,6,41,7,2,2,1,6,0.17,0
2912,20200626,1,6,5,73,28,2,2,1,10,0.38,0
2913,20220502,1,4,1,43,33,2,0,0,8,0.77,0
2914,20220102,4,7,4,156,36,3,0,1,6,0.23,0
2915,20201012,3,1,2,86,9,3,1,1,7,0.1,1
2916,20210312,2,1,5,124,13,1,2,1,3,0.1,0
2917,20200202,4,4,5,47,31,2,1,1,2,0.66,0
2918,20210510,3,3,3,37,31,3,2,1,4,0.84,0
2919,20200105,1,1,4,26,10,1,0,0,5,0.38,0
2920,20210730,2,5,6,79,32,1,2,0,6,0.41,0
2921,20250603,4,8,1,163,28,1,2,1,2,0.17,0
2922,20240320,3,10,4,94,26,2,1,1,5,0.28,0
2923,20200615,4,9,2,54,19,2,0,0,10,0.35,0
2924,20240210,2,3,3,40,25,3,2,1,4,0.62,0
2925,20250222,2,3,2,27,38,1,1,0,10,1.41,1
